,spy,iwm,dia,qqq,ordnum
2007-01-30,142.79,79.18,125.16,43.63,1745
2007-01-31,143.75,79.35,126.24,44.07,1746
2007-02-01,144.61,80.2,126.74,44.02,1747
2007-02-02,144.81,80.25,126.53,44.16,1748
2007-02-05,144.85,80.24,126.68,44.12,1749
2007-02-06,144.89,80.44,126.65,44.05,1750
2007-02-07,145.21,81.18,126.79,44.46,1751
2007-02-08,145.02,81.05,126.47,44.45,1752
2007-02-09,143.94,80.22,125.88,43.84,1753
2007-02-12,143.45,80.02,125.59,43.7,1754
2007-02-13,144.66,80.68,126.63,43.86,1755
2007-02-14,145.61,80.75,127.48,44.6,1756
2007-02-15,145.8,80.77,127.54,44.86,1757
2007-02-16,145.73,81.17,127.57,44.71,1758
2007-02-20,146.04,81.9,127.66,44.68,1759
2007-02-21,145.98,82.1,127.37,45.19,1760
2007-02-22,145.87,82.39,126.79,45.42,1761
2007-02-23,145.3,81.95,126.41,45.26,1762
2007-02-26,145.17,81.75,126.34,45.04,1763
2007-02-27,139.5,78.05,121.6,43.19,1764
2007-02-28,140.93,78.05,122.66,43.33,1765
2007-03-01,140.51,78.43,122.44,43.13,1766
2007-03-02,138.67,76.86,120.96,42.48,1767
2007-03-05,137.35,75.17,120.3,42.15,1768
2007-03-06,139.7,77.07,122.06,42.85,1769
2007-03-07,139.56,76.97,122.0,42.68,1770
2007-03-08,140.74,78.01,122.8,42.97,1771
2007-03-09,140.78,78.26,122.99,42.93,1772
2007-03-12,140.99,78.4,123.15,43.21,1773
2007-03-13,138.25,76.39,121.02,42.37,1774
2007-03-14,139.28,77.25,121.66,42.99,1775
2007-03-15,138.91,77.8,121.51,42.89,1776
2007-03-16,138.53,77.37,121.05,42.83,1777
2007-03-19,140.2,78.25,122.28,43.27,1778
2007-03-20,140.97,78.84,122.82,43.58,1779
2007-03-21,143.29,80.34,124.29,44.42,1780
2007-03-22,143.18,80.11,124.45,44.26,1781
2007-03-23,143.39,80.24,124.69,44.12,1782
2007-03-26,143.2,80.02,124.36,44.3,1783
2007-03-27,142.86,79.63,123.89,43.99,1784
2007-03-28,141.82,79.22,123.0,43.52,1785
2007-03-29,141.97,79.18,123.3,43.57,1786
2007-03-30,142.0,79.51,123.59,43.53,1787
2007-04-02,142.16,79.75,123.65,43.59,1788
2007-04-03,143.69,80.53,124.99,44.16,1789
2007-04-04,143.85,80.57,125.18,44.34,1790
2007-04-05,144.24,80.44,125.46,44.56,1791
2007-04-09,144.44,80.57,125.65,44.45,1792
2007-04-10,144.61,80.8,125.59,44.68,1793
2007-04-11,144.02,80.3,124.9,44.21,1794
2007-04-12,144.66,80.84,125.41,44.56,1795
2007-04-13,145.32,81.4,126.15,44.65,1796
2007-04-16,146.7,82.45,127.04,45.06,1797
2007-04-17,147.09,82.26,127.75,45.16,1798
2007-04-18,147.27,81.78,128.04,45.01,1799
2007-04-19,147.23,81.36,128.12,45.15,1800
2007-04-20,148.62,82.31,129.57,45.4,1801
2007-04-23,148.06,82.21,129.17,45.47,1802
2007-04-24,148.12,82.29,129.48,45.7,1803
2007-04-25,149.48,82.53,130.62,46.31,1804
2007-04-26,149.65,83.17,131.2,46.55,1805
2007-04-27,149.53,82.48,131.23,46.57,1806
2007-04-30,148.29,80.74,130.67,45.96,1807
2007-05-01,148.67,81.14,131.29,45.915,1808
2007-05-02,149.54,82.15,132.14,46.42,1809
2007-05-03,150.35,82.29,132.39,46.59,1810
2007-05-04,150.92,82.87,132.74,46.63,1811
2007-05-07,150.95,82.59,133.04,46.63,1812
2007-05-08,150.75,82.29,133.12,46.73,1813
2007-05-09,151.16,82.62,133.57,46.83,1814
2007-05-10,149.58,81.54,132.5,46.19,1815
2007-05-11,150.86,82.3,133.56,46.78,1816
2007-05-14,150.53,81.7,133.72,46.46,1817
2007-05-15,150.57,80.98,134.12,46.1,1818
2007-05-16,151.6,81.43,135.12,46.55,1819
2007-05-17,151.3,80.78,134.93,46.33,1820
2007-05-18,152.62,81.73,135.5,46.71,1821
2007-05-21,152.54,82.76,135.2,47.01,1822
2007-05-22,152.42,83.27,135.16,47.05,1823
2007-05-23,152.44,83.05,135.2,46.83,1824
2007-05-24,151.06,81.96,134.39,46.16,1825
2007-05-25,151.69,82.49,134.89,46.45,1826
2007-05-29,152.24,83.25,135.22,46.81,1827
2007-05-30,153.48,83.81,136.28,47.19,1828
2007-05-31,153.32,84.27,136.29,47.41,1829
2007-06-01,154.08,84.7,136.61,47.44,1830
2007-06-04,154.1,84.79,136.56,47.5801,1831
2007-06-05,153.49,84.45,135.98,47.58,1832
2007-06-06,151.84,83.51,134.49,47.07,1833
2007-06-07,149.1,81.78,132.53,46.3399,1834
2007-06-08,151.04,82.85,134.1,46.91,1835
2007-06-11,151.3,82.87,134.24,46.82,1836
2007-06-12,149.65,81.51,132.92,46.54,1837
2007-06-13,151.89,82.59,134.8,47.05,1838
2007-06-14,152.86,83.34,135.7,47.36,1839
2007-06-15,153.07,84.33,136.19,47.73,1840
2007-06-18,152.89,84.17,135.94,47.77,1841
2007-06-19,153.27,84.39,136.27,47.76,1842
2007-06-20,152.15,83.75,134.85,47.31,1843
2007-06-21,151.98,83.49,135.37,47.74,1844
2007-06-22,150.55,82.92,133.97,47.29,1845
2007-06-25,149.83,82.49,133.62,47.09,1846
2007-06-26,148.29,81.74,132.8,46.82,1847
2007-06-27,150.4,83.55,134.12,47.54,1848
2007-06-28,150.38,83.42,134.09,47.52,1849
2007-06-29,150.43,82.96,134.2,47.6,1850
2007-07-02,151.79,83.99,135.27,48.01,1851
2007-07-03,152.34,84.36,135.69,48.31,1852
2007-07-05,152.18,84.47,135.56,48.66,1853
2007-07-06,152.98,84.8,136.13,48.86,1854
2007-07-09,153.0,85.74,136.48,48.89,1855
2007-07-10,150.92,83.21,135.02,48.48,1856
2007-07-11,151.99,83.85,135.9,48.81,1857
2007-07-12,154.39,84.82,138.34,49.56,1858
2007-07-13,154.85,84.94,138.91,49.9,1859
2007-07-16,154.83,84.48,139.46,49.85,1860
2007-07-17,154.75,84.57,139.8,50.23,1861
2007-07-18,154.47,84.24,139.33,50.17,1862
2007-07-19,155.07,84.58,139.89,50.32,1863
2007-07-20,153.5,83.2,138.54,50.05,1864
2007-07-23,153.97,82.98,139.21,50.07,1865
2007-07-24,151.3,81.0,137.27,49.33,1866
2007-07-25,151.61,80.7,137.5,49.4,1867
2007-07-26,148.02,78.46,134.71,48.98,1868
2007-07-27,145.11,76.63,132.11,47.99,1869
2007-07-30,147.38,77.96,133.54,48.55,1870
2007-07-31,145.72,77.1,132.17,47.53,1871
2007-08-01,146.43,77.52,133.41,47.9,1872
2007-08-02,147.6,78.13,134.78,48.34,1873
2007-08-03,143.8,75.38,132.19,47.42,1874
2007-08-06,146.21,76.03,134.2,47.97,1875
2007-08-07,147.77,77.2,135.05,48.31,1876
2007-08-08,149.83,79.55,136.55,48.84,1877
2007-08-09,145.39,77.69,132.79,47.71,1878
2007-08-10,144.71,78.06,131.94,47.28,1879
2007-08-13,145.23,77.67,132.18,47.6,1880
2007-08-14,143.01,76.31,130.49,46.79,1881
2007-08-15,141.04,75.2,128.85,45.9,1882
2007-08-16,142.1,76.75,129.15,45.54,1883
2007-08-17,144.71,78.38,130.55,46.31,1884
2007-08-20,144.64,78.47,130.96,46.53,1885
2007-08-21,144.93,78.69,130.68,47.02,1886
2007-08-22,146.65,79.63,132.29,47.66,1887
2007-08-23,146.52,78.61,132.17,47.53,1888
2007-08-24,148.33,79.63,133.64,48.2,1889
2007-08-27,146.95,78.61,133.12,47.88,1890
2007-08-28,143.72,76.55,130.49,46.74,1891
2007-08-29,146.54,78.56,132.74,48.08,1892
2007-08-30,146.15,78.03,132.57,48.33,1893
2007-08-31,147.59,78.74,133.4,48.87,1894
2007-09-04,149.08,79.75,134.34,49.68,1895
2007-09-05,147.79,79.01,133.22,49.18,1896
2007-09-06,148.13,79.03,133.53,49.14,1897
2007-09-07,146.07,77.66,131.52,48.23,1898
2007-09-10,145.79,76.77,131.43,48.2,1899
2007-09-11,147.49,77.99,133.08,48.93,1900
2007-09-12,147.87,77.56,133.25,48.94,1901
2007-09-13,148.91,77.7,134.3,49.18,1902
2007-09-14,148.9,78.09,134.46,49.22,1903
2007-09-17,148.1,77.26,134.06,48.81,1904
2007-09-18,152.46,80.52,137.35,50.06,1905
2007-09-19,153.36,81.61,138.16,50.17,1906
2007-09-20,152.28,80.79,137.7,50.03,1907
2007-09-21,151.97,80.96,137.9,50.36,1908
2007-09-24,151.69,80.34,137.55,50.59,1909
2007-09-25,151.39,79.82,137.72,51.07,1910
2007-09-26,152.19,80.55,138.53,51.32,1911
2007-09-27,153.09,81.0,139.13,51.58,1912
2007-09-28,152.58,80.04,138.91,51.41,1913
2007-10-01,154.3,82.03,140.6,52.0,1914
2007-10-02,154.09,82.56,140.12,52.01,1915
2007-10-03,153.78,82.32,139.61,51.65,1916
2007-10-04,154.02,82.51,139.51,51.77,1917
2007-10-05,155.85,84.13,140.68,52.818,1918
2007-10-08,155.02,83.5,140.26,53.15,1919
2007-10-09,156.48,84.18,141.57,53.3801,1920
2007-10-10,156.22,84.11,140.73,53.51,1921
2007-10-11,155.47,83.16,140.21,52.66,1922
2007-10-12,156.33,83.82,141.12,53.53,1923
2007-10-15,155.01,82.85,140.02,53.12,1924
2007-10-16,153.78,81.94,139.16,52.87,1925
2007-10-17,154.25,82.24,139.16,53.55,1926
2007-10-18,153.69,82.12,138.8,53.78,1927
2007-10-19,149.67,79.09,134.93,52.44,1928
2007-10-22,150.54,80.76,135.45,53.07,1929
2007-10-23,151.76,81.38,136.42,54.18,1930
2007-10-24,151.48,80.855,136.5,53.77,1931
2007-10-25,151.84,80.66,136.9,53.05,1932
2007-10-26,153.62,82.01,137.95,53.93,1933
2007-10-29,154.13,81.92,138.65,54.16,1934
2007-10-30,153.06,81.27,137.82,54.26,1935
2007-10-31,154.65,82.32,138.95,55.03,1936
2007-11-01,151.03,79.14,135.85,54.0,1937
2007-11-02,151.2,79.53,136.05,54.42,1938
2007-11-05,150.05,78.48,135.21,54.07,1939
2007-11-06,152.07,79.96,136.51,54.68,1940
2007-11-07,147.91,77.48,133.35,53.35,1941
2007-11-08,147.16,77.71,132.45,51.73,1942
2007-11-09,145.14,76.85,130.31,50.0,1943
2007-11-12,143.7,76.11,129.77,48.73,1944
2007-11-13,148.08,78.465,133.14,50.74,1945
2007-11-14,147.67,78.16,132.71,50.09,1946
2007-11-15,145.54,76.87,131.47,49.82,1947
2007-11-16,145.79,76.17,131.44,50.28,1948
2007-11-19,143.76,74.66,129.6,49.7,1949
2007-11-20,144.64,75.01,130.33,49.9,1950
2007-11-21,141.68,73.5,127.79,49.31,1951
2007-11-23,144.13,75.06,129.42,49.84,1952
2007-11-26,140.95,73.02,127.46,48.98,1953
2007-11-27,142.57,73.95,129.32,49.96,1954
2007-11-28,147.13,76.75,132.83,51.48,1955
2007-11-29,147.18,76.21,133.17,51.7,1956
2007-11-30,148.66,76.58,134.16,51.31,1957
2007-12-03,147.68,75.75,133.31,50.88,1958
2007-12-04,146.36,75.0,132.43,50.67,1959
2007-12-05,148.81,76.44,134.45,51.57,1960
2007-12-06,150.94,78.25,136.08,52.32,1961
2007-12-07,150.91,78.36,136.39,52.33,1962
2007-12-10,152.08,79.11,137.4,52.54,1963
2007-12-11,147.91,76.33,134.4,51.32,1964
2007-12-12,149.37,76.91,135.0,51.78,1965
2007-12-13,149.06,76.49,135.0,51.5,1966
2007-12-14,147.17,75.0,133.45,50.97,1967
2007-12-17,145.07,73.85,131.93,49.73,1968
2007-12-18,145.88,75.17,132.55,49.94,1969
2007-12-19,145.88,75.63,132.27,49.94,1970
2007-12-20,146.8,76.84,132.71,50.9,1971
2007-12-21,148.13,78.6,134.34,51.85,1972
2007-12-24,149.23,79.17,135.31,52.24,1973
2007-12-26,149.55,79.54,135.42,52.5,1974
2007-12-27,147.67,77.39,133.68,51.93,1975
2007-12-28,147.3,76.56,133.41,51.86,1976
2007-12-31,146.21,75.92,132.55,51.22,1977
2008-01-02,144.93,75.16,130.63,50.45,1978
2008-01-03,144.86,74.33,130.74,50.62,1979
2008-01-04,141.31,72.09,128.17,48.4,1980
2008-01-07,141.19,72.25,128.06,48.17,1981
2008-01-08,138.91,70.02,125.85,46.92,1982
2008-01-09,140.37,70.73,126.96,47.92,1983
2008-01-10,141.29,71.67,127.82,47.99,1984
2008-01-11,140.15,70.22,126.19,47.05,1985
2008-01-14,141.28,70.8,127.51,47.87,1986
2008-01-15,138.17,69.54,125.3,46.55,1987
2008-01-16,136.98,69.57,124.65,46.05,1988
2008-01-17,133.43,67.88,121.77,45.41,1989
2008-01-18,132.06,67.22,120.57,45.35,1990
2008-01-22,130.72,66.74,119.22,44.18,1991
2008-01-23,133.86,69.02,122.7,44.02,1992
2008-01-24,134.99,68.97,123.43,44.91,1993
2008-01-25,133.04,68.47,122.19,43.99,1994
2008-01-28,135.24,69.92,123.53,44.33,1995
2008-01-29,135.91,70.1,124.54,44.41,1996
2008-01-30,134.91,69.22,123.78,44.37,1997
2008-01-31,137.37,70.94,126.0,45.13,1998
2008-02-01,139.58,72.63,127.43,45.5899,1999
2008-02-04,137.82,71.79,126.03,44.95,2000
2008-02-05,134.13,69.95,122.96,43.6699,2001
2008-02-06,133.05,68.96,122.26,42.81,2002
2008-02-07,133.93,70.11,122.73,43.11,2003
2008-02-08,133.07,69.67,121.75,43.6,2004
2008-02-11,133.75,69.58,122.32,44.07,2005
2008-02-12,134.99,70.41,123.77,43.82,2006
2008-02-13,136.37,71.85,125.26,44.78,2007
2008-02-14,135.17,70.18,124.01,43.97,2008
2008-02-15,135.14,69.87,123.33,43.82,2009
2008-02-19,135.52,70.73,123.68,43.74,2010
2008-02-20,135.92,70.77,124.09,43.94,2011
2008-02-21,134.79,69.39,123.2,43.52,2012
2008-02-22,135.62,69.37,123.8,43.68,2013
2008-02-25,137.33,70.77,125.57,43.9,2014
2008-02-26,138.36,71.43,126.81,44.07,2015
2008-02-27,138.22,71.4,126.83,44.29,2016
2008-02-28,136.87,70.32,125.84,44.12,2017
2008-02-29,133.82,68.86,123.01,42.95,2018
2008-03-03,133.5,68.2,122.5,42.67,2019
2008-03-04,132.99,67.8,122.4,42.91,2020
2008-03-05,133.83,68.45,122.87,43.1199,2021
2008-03-06,131.06,66.17,120.8,42.17,2022
2008-03-07,129.71,65.96,118.93,42.07,2023
2008-03-10,128.0,64.5,117.98,41.26,2024
2008-03-11,132.6,67.3,122.06,42.8301,2025
2008-03-12,131.36,66.52,121.4,42.71,2026
2008-03-13,131.65,67.88,121.51,43.04,2027
2008-03-14,129.61,66.14,120.02,42.25,2028
2008-03-17,128.3,65.06,120.09,41.48,2029
2008-03-18,133.63,68.05,124.05,43.33,2030
2008-03-19,130.32,66.3,121.44,42.26,2031
2008-03-20,132.08,67.48,123.11,43.09,2032
2008-03-24,134.72,69.99,125.34,44.5799,2033
2008-03-25,134.85,70.22,125.13,44.83,2034
2008-03-26,133.2,69.64,123.92,44.7,2035
2008-03-27,132.78,69.09,123.15,43.71,2036
2008-03-28,131.51,68.19,122.23,43.49,2037
2008-03-31,131.97,68.29,122.4,43.72,2038
2008-04-01,136.61,70.79,126.07,45.59,2039
2008-04-02,136.7,70.96,126.19,45.49,2040
2008-04-03,137.04,71.15,126.33,45.59,2041
2008-04-04,136.89,71.16,126.1,45.86,2042
2008-04-07,136.96,70.96,126.05,45.76,2043
2008-04-08,136.82,71.02,126.13,45.41,2044
2008-04-09,135.83,69.81,125.65,44.9,2045
2008-04-10,136.02,70.47,125.95,45.54,2046
2008-04-11,133.38,68.74,123.34,44.28,2047
2008-04-14,132.93,68.53,123.17,44.08,2048
2008-04-15,133.24,69.01,123.48,44.14,2049
2008-04-16,136.85,71.2,126.64,45.37,2050
2008-04-17,137.05,70.92,126.7,45.27,2051
2008-04-18,138.48,71.67,127.86,46.71,2052
2008-04-21,138.55,71.68,128.03,47.04,2053
2008-04-22,137.94,70.5,127.37,46.34,2054
2008-04-23,137.72,70.55,127.3,46.85,2055
2008-04-24,138.32,71.23,128.1,47.27,2056
2008-04-25,139.6,71.9,128.8,47.15,2057
2008-04-28,139.63,72.38,128.79,47.24,2058
2008-04-29,139.08,71.74,128.18,47.6,2059
2008-04-30,138.26,71.4,128.19,47.21,2060
2008-05-01,141.12,72.75,129.96,48.7,2061
2008-05-02,141.51,72.52,130.73,48.77,2062
2008-05-05,140.83,72.27,129.63,48.63,2063
2008-05-06,142.05,72.86,130.25,48.93,2064
2008-05-07,139.52,71.56,128.4,48.04,2065
2008-05-08,139.22,71.71,128.33,48.4,2066
2008-05-09,138.9,71.5,127.5,48.21,2067
2008-05-12,140.46,73.07,128.76,49.09,2068
2008-05-13,140.48,73.49,128.41,49.22,2069
2008-05-14,140.77,73.4,129.0,49.11,2070
2008-05-15,142.53,73.55,130.05,49.97,2071
2008-05-16,142.66,73.9501,129.6,50.0099,2072
2008-05-19,143.05,73.97,130.23,49.65,2073
2008-05-20,141.89,73.7,128.31,49.27,2074
2008-05-21,139.49,72.65,126.06,48.18,2075
2008-05-22,139.51,73.17,126.02,48.35,2076
2008-05-23,137.64,72.21,124.61,48.2,2077
2008-05-27,138.66,73.32,125.43,49.05,2078
2008-05-28,139.3,73.66,125.84,49.25,2079
2008-05-29,140.0,74.41,126.23,49.69,2080
2008-05-30,140.35,74.67,126.13,50.01,2081
2008-06-02,138.9,73.99,125.16,49.4,2082
2008-06-03,138.09,73.84,123.96,49.13,2083
2008-06-04,138.02,74.3,123.99,49.76,2084
2008-06-05,140.78,76.2,126.11,50.55,2085
2008-06-06,136.29,73.92,122.12,49.03,2086
2008-06-09,136.62,73.68,122.96,48.77,2087
2008-06-10,135.94,73.14,122.96,48.54,2088
2008-06-11,133.94,71.87,121.05,47.38,2089
2008-06-12,134.45,72.02,121.63,47.42,2090
2008-06-13,136.15,73.32,123.1,48.37,2091
2008-06-16,136.23,73.78,122.66,48.8,2092
2008-06-17,135.57,73.72,121.93,48.54,2093
2008-06-18,134.25,73.13,120.33,48.02,2094
2008-06-19,134.42,73.74,120.63,48.77,2095
2008-06-20,131.58,72.57,118.24,47.42,2096
2008-06-23,131.45,71.89,118.33,47.05,2097
2008-06-24,131.19,70.7,117.94,46.81,2098
2008-06-25,131.81,71.5,117.91,47.57,2099
2008-06-26,128.23,69.66,114.67,45.65,2100
2008-06-27,127.53,69.7,113.46,45.65,2101
2008-06-30,127.98,69.05,113.42,45.17,2102
2008-07-01,128.38,69.1,113.77,45.81,2103
2008-07-02,126.18,66.91,112.15,44.71,2104
2008-07-03,126.31,66.32,113.05,44.63,2105
2008-07-07,125.02,65.69,112.21,44.9,2106
2008-07-08,127.24,68.07,113.74,45.97,2107
2008-07-09,124.79,66.25,111.66,44.75,2108
2008-07-10,125.3,66.9,112.22,45.28,2109
2008-07-11,123.84,67.27,111.0,44.56,2110
2008-07-14,122.72,66.16,110.5,44.23,2111
2008-07-15,120.99,65.88,109.3,44.24,2112
2008-07-16,123.96,68.3,112.17,45.34,2113
2008-07-17,125.2,68.4,114.14,45.64,2114
2008-07-18,125.98,68.88,114.95,44.59,2115
2008-07-21,126.05,69.72,114.65,44.78,2116
2008-07-22,127.48,71.47,115.7,44.78,2117
2008-07-23,128.17,71.93,116.23,45.37,2118
2008-07-24,125.51,70.11,113.6,44.69,2119
2008-07-25,125.48,70.68,113.17,45.27,2120
2008-07-28,123.64,69.48,111.34,44.42,2121
2008-07-29,126.28,71.18,113.85,45.34,2122
2008-07-30,128.53,71.61,115.82,45.57,2123
2008-07-31,126.83,71.32,113.7,45.46,2124
2008-08-01,126.16,71.41,113.12,44.88,2125
2008-08-04,124.99,70.75,112.77,44.43,2126
2008-08-05,128.36,71.96,116.01,45.93,2127
2008-08-06,128.93,72.32,116.49,46.63,2128
2008-08-07,127.01,71.24,114.59,46.27,2129
2008-08-08,129.42,73.12,117.05,47.32,2130
2008-08-11,130.7,74.87,117.88,47.75,2131
2008-08-12,129.34,74.31,116.63,47.8,2132
2008-08-13,128.65,74.58,115.45,47.7,2133
2008-08-14,129.58,75.3,116.42,48.25,2134
2008-08-15,130.21,75.1,116.6,48.16,2135
2008-08-18,128.46,74.13,114.99,47.6,2136
2008-08-19,127.03,72.9,113.55,47.01,2137
2008-08-20,127.63,73.0,114.09,47.09,2138
2008-08-21,127.82,72.16,114.1,46.87,2139
2008-08-22,129.51,73.68,116.16,47.49,2140
2008-08-25,126.97,72.06,113.92,46.49,2141
2008-08-26,127.47,72.17,114.18,46.43,2142
2008-08-27,128.52,73.03,115.1,46.73,2143
2008-08-28,130.14,74.51,117.06,47.11,2144
2008-08-29,128.69,73.87,115.59,46.12,2145
2008-09-02,128.02,73.85,115.26,45.55,2146
2008-09-03,127.92,74.15,115.51,45.12,2147
2008-09-04,124.06,71.82,112.17,43.66,2148
2008-09-05,124.48,71.64,112.41,43.45,2149
2008-09-08,127.06,72.48,115.16,43.31,2150
2008-09-09,123.18,70.81,112.64,42.45,2151
2008-09-10,123.76,71.47,113.08,42.8,2152
2008-09-11,125.6,71.92,114.76,43.6,2153
2008-09-12,126.2,72.25,114.78,43.43,2154
2008-09-15,120.0,69.01,109.64,42.08,2155
2008-09-16,121.99,71.0,110.74,42.41,2156
2008-09-17,116.7,67.8,106.85,40.21,2157
2008-09-18,120.18,71.8,109.9,41.57,2158
2008-09-19,124.4883,75.0,113.88,42.9,2159
2008-09-22,121.14,71.95,110.38,40.88,2160
2008-09-23,118.5,70.99,108.5,40.57,2161
2008-09-24,118.93,69.94,108.5,40.85,2162
2008-09-25,120.77,70.3,110.11,41.5,2163
2008-09-26,120.96,70.63,111.3,41.08,2164
2008-09-29,111.5,65.05,105.22,37.82,2165
2008-09-30,116.2,68.0,108.04,38.91,2166
2008-10-01,116.17,67.02,108.64,38.5,2167
2008-10-02,111.9,63.58,105.31,36.75,2168
2008-10-03,110.21,62.7,103.35,36.18,2169
2008-10-06,104.88,59.72,99.67,34.86,2170
2008-10-07,100.25,55.8,95.14,32.65,2171
2008-10-08,97.6,54.46,91.88,32.39,2172
2008-10-09,90.92,49.99,85.7,31.52,2173
2008-10-10,88.82,52.45,84.4,31.32,2174
2008-10-13,101.22,56.98,95.0,35.13,2175
2008-10-14,99.85,55.38,93.67,33.61,2176
2008-10-15,90.2,50.41,85.16,30.6,2177
2008-10-16,93.85,53.71,89.7,32.26,2178
2008-10-17,93.29,52.29,87.69,32.3,2179
2008-10-20,98.9,54.69,93.0,33.2,2180
2008-10-21,96.02,53.18,90.34,31.48,2181
2008-10-22,90.55,50.49,85.77,30.61,2182
2008-10-23,91.64,48.99,87.9,30.49,2183
2008-10-24,87.02,47.17,82.55,29.51,2184
2008-10-27,83.8,44.86,80.4,28.69,2185
2008-10-28,93.9,48.45,91.0,31.86,2186
2008-10-29,93.05,48.7,88.74,31.78,2187
2008-10-30,96.2,51.43,92.5,32.84,2188
2008-10-31,96.83,53.75,93.4,32.89,2189
2008-11-03,97.16,53.82,93.55,32.82,2190
2008-11-04,100.5,54.44,96.14,33.75,2191
2008-11-05,96.1,51.59,91.94,31.99,2192
2008-11-06,90.81,49.59,87.4,30.56,2193
2008-11-07,93.85,50.62,90.13,31.19,2194
2008-11-10,92.49,49.45,88.93,30.77,2195
2008-11-11,89.71,48.38,86.75,30.1,2196
2008-11-12,85.75,45.56,83.09,28.71,2197
2008-11-13,91.0,49.31,88.7,30.46,2198
2008-11-14,86.52,45.64,84.22,28.98,2199
2008-11-17,85.5,45.25,82.95,28.37,2200
2008-11-18,87.05,45.03,84.34,28.34,2201
2008-11-19,81.64,41.36,80.36,26.86,2202
2008-11-20,75.49,38.53,76.06,25.56,2203
2008-11-21,79.52,40.64,80.54,26.67,2204
2008-11-24,85.22,43.5,83.9,28.3,2205
2008-11-25,85.82,44.22,84.81,28.17,2206
2008-11-26,89.05,46.87,87.18,29.35,2207
2008-11-28,90.09,47.34,88.3,29.12,2208
2008-12-01,82.11,42.02,81.66,26.93,2209
2008-12-02,85.27,44.23,84.36,27.83,2210
2008-12-03,87.32,45.57,86.04,28.62,2211
2008-12-04,85.3,44.06,83.74,27.81,2212
2008-12-05,87.93,46.1,86.59,28.94,2213
2008-12-08,91.0,48.14,89.12,30.08,2214
2008-12-09,89.5,46.649,87.11,30.01,2215
2008-12-10,90.11,47.75,87.64,29.91,2216
2008-12-11,87.94,45.33,85.86,29.09,2217
2008-12-12,88.99,46.89,86.36,29.68,2218
2008-12-15,87.75,45.38,85.99,29.16,2219
2008-12-16,91.88,48.33,89.57,30.56,2220
2008-12-17,90.99,48.77,88.35,30.19,2221
2008-12-18,89.29,48.46,86.36,29.66,2222
2008-12-19,88.19,48.7,85.36,29.86,2223
2008-12-22,87.06,47.76,84.96,29.21,2224
2008-12-23,86.16,46.71,84.07,29.06,2225
2008-12-24,86.66,46.88,84.48,29.14,2226
2008-12-26,87.16,47.55,85.07,29.13,2227
2008-12-29,86.91,46.82,84.91,28.89,2228
2008-12-30,88.97,48.12,86.68,29.49,2229
2008-12-31,90.24,49.24,87.52,29.74,2230
2009-01-02,92.96,50.22,90.2,31.03,2231
2009-01-05,92.85,50.4,89.7,31.02,2232
2009-01-06,93.47,51.25,90.15,31.33,2233
2009-01-07,90.67,49.74,87.86,30.44,2234
2009-01-08,91.042,49.98,87.43,30.76,2235
2009-01-09,89.09,48.13,86.14,30.07,2236
2009-01-12,86.95,46.7,84.79,29.52,2237
2009-01-13,87.11,47.32,84.42,29.53,2238
2009-01-14,84.37,45.24,82.08,28.63,2239
2009-01-15,84.4,45.97,82.18,29.099,2240
2009-01-16,85.06,46.48,82.69,29.42,2241
2009-01-20,80.57,43.33,79.41,27.96,2242
2009-01-21,84.05,45.49,82.24,29.15,2243
2009-01-22,82.75,44.17,81.16,28.76,2244
2009-01-23,83.11,44.39,80.52,28.9,2245
2009-01-26,83.68,44.89,81.07,29.11,2246
2009-01-27,84.53,45.38,81.51,29.32,2247
2009-01-28,87.39,47.25,83.68,30.35,2248
2009-01-29,84.55,45.4,81.53,29.58,2249
2009-01-30,82.83,44.48,80.08,29.06,2250
2009-02-02,82.58,44.84,79.32,29.41,2251
2009-02-03,83.74,45.16,80.63,29.87,2252
2009-02-04,83.33,44.83,79.69,29.91,2253
2009-02-05,84.57,45.35,80.55,30.57,2254
2009-02-06,86.979,46.96,82.86,31.37,2255
2009-02-09,87.1,46.75,82.75,31.5,2256
2009-02-10,83.11,44.59,79.19,30.34,2257
2009-02-11,83.6,44.76,79.55,30.2,2258
2009-02-12,83.66,45.14,79.5,30.57,2259
2009-02-13,82.76,44.67,78.55,30.43,2260
2009-02-17,79.22,42.9,75.75,29.22,2261
2009-02-18,79.03,42.29,75.76,29.24,2262
2009-02-19,78.181,41.7,75.03,28.79,2263
2009-02-20,77.42,41.14,73.73,28.87,2264
2009-02-23,74.65,39.56,71.15,27.86,2265
2009-02-24,77.48,41.02,73.38,28.78,2266
2009-02-25,76.872,40.17,72.67,28.59,2267
2009-02-26,75.62,39.42,71.84,27.79,2268
2009-02-27,73.93,39.15,70.76,27.53,2269
2009-03-02,70.6,36.94,67.83,26.64,2270
2009-03-03,70.07,36.24,67.21,26.62,2271
2009-03-04,71.73,36.99,68.77,27.33,2272
2009-03-05,68.8,35.02,66.07,26.51,2273
2009-03-06,68.92,35.2,66.5,26.3,2274
2009-03-09,68.11,34.39,65.44,25.74,2275
2009-03-10,72.17,36.63,69.14,27.33,2276
2009-03-11,72.64,36.68,69.48,27.75,2277
2009-03-12,75.5,38.96,71.77,28.67,2278
2009-03-13,76.09,39.37,72.32,28.74,2279
2009-03-16,75.86,38.66,72.31,28.26,2280
2009-03-17,78.18,40.45,74.08,29.33,2281
